,user,movie
3402,180,5077
1696,1748,3822
4262,12,297
36391,2861,672
21486,1790,2837
15607,89,692
501,3218,24887
40526,1440,3912
9360,642,4572
6101,936,19612
12460,1405,297
8741,1685,7827
46284,2553,1262
50878,4590,3762
32933,663,36842
52682,89,812
23995,61,6787
41379,313,3852
21369,1202,2257
45724,3624,1442
58646,999,6812
50940,1748,647
38912,635,11772
11346,1594,1262
57229,1783,2827
40686,334,1232
13308,824,6217
25961,2511,592
50436,1272,342
7858,747,5907
23804,817,4057
6177,726,3082
16323,2490,9152
14526,551,4532
50081,3323,6197
55671,180,12432
25490,1125,11262
6184,1713,18177
27651,2280,9007
55473,3491,7642
1104,2392,6527
39768,2133,3217
22391,1531,5707
40702,397,2257
37358,75,21592
33386,3897,342
6267,1426,8322
32206,3337,3852
59640,110,6172
48372,1650,6592
57043,964,36417
41440,747,21062
37281,2238,1937
30859,2378,1442
56572,712,12782
54410,964,5897
31345,404,14417
22247,3316,6287
32485,607,2182
18295,82,7582
22493,75,32607
30246,306,28827
53638,376,1192
40514,3351,1802
27331,383,3412
40605,299,16317
45943,1034,14202
14261,2126,9152
49949,299,4157
54709,2385,9112
59047,3946,692
4465,712,5767
25503,1293,26502
12598,712,8142
27091,3540,247
17959,3344,427
51397,2357,1657
37090,1314,2587
9945,1139,44952
32150,537,1257
43618,306,3252
6108,1125,16137
8889,320,7707
3249,12,26017
13049,201,2602
39414,1804,7717
7043,1230,647
37656,2140,5632
14248,873,667
18292,1139,3407
36039,180,22507
59251,285,13242
4246,1237,40127
44346,1125,12457
58758,383,11417
16167,628,887
39348,2875,822
16144,1930,7857
54865,152,192
21528,383,9672
29945,3799,10497
39,1426,9312
51393,2651,5737
56594,3792,8117
33744,698,5962
5172,383,4022
49415,201,2632
5806,243,1107
29953,873,16082
10430,96,12432
31524,33,9537
33731,1580,12192
6699,712,20747
32670,1006,2502
9430,1545,3447
19313,3666,19342
11462,131,10607
33876,2000,1877
24446,1034,2227
8100,404,8482
36015,2448,30402
40926,1958,4377
17531,1531,2587
58423,901,12527
772,3491,1802
26604,1153,1212
49979,4590,662
50838,1412,6582
36464,747,13367
5296,19,2562
33738,1909,10532
59583,1972,15632
46273,1608,987
20958,208,3337
17391,460,3802
6118,1125,352
28965,3309,2587
18254,82,43962
54317,1545,72
53109,2035,8322
50758,2819,2112
24816,2770,16217
947,4366,20497
18628,26,5197
1401,2406,12187
23520,285,17097
14527,2035,3917
14020,1727,9427
52381,187,20017
1317,1419,1262
977,3498,5667
29265,1741,3177
40395,2385,19802
15341,502,1307
1812,1734,7017
15424,635,15507
12719,922,4492
37160,614,6317
13880,2350,827
21293,1489,4142
51571,712,16407
19699,1132,18582
36552,614,3472
54500,3603,5112
50749,824,892
52289,747,5107
2836,222,1632
2380,103,13862
51337,12,34332
45316,313,11522
56974,264,7837
32181,1125,10272
24575,1146,5482
41176,1097,6712
24595,89,3157
21379,404,27612
47084,1111,3277
33487,1062,2962
32396,2287,2512
22147,173,12
7247,614,1807
28271,110,3127
27464,82,22842
16042,124,242
17368,1202,7827
54421,1790,20502
33392,180,942
51973,152,4367
3587,2098,4282
19355,4597,31847
43305,684,6642
5604,26,6922
20289,173,7302
48199,1426,17207
28286,607,4257
15109,537,2497
13598,404,31137
32652,1048,7002
8298,1790,5777
19120,1300,12517
9904,1909,2032
31645,341,3792
56606,264,17177
40374,908,9402
30521,1538,7022
17366,985,5632
20006,320,8342
11648,278,112
48904,3680,4162
50649,2392,10972
5518,1734,1632
30336,1020,16437
58984,3218,39272
24511,747,13812
14419,75,12
20332,2987,6977
48507,40,2502
2495,1559,20167
24195,257,4482
54189,2287,4707
27297,4037,337
5164,306,7882
23858,4107,3122
18645,306,25717
3773,964,24302
47240,82,4782
43746,75,6452
38293,873,30657
4022,1580,12382
17450,320,4132
24197,607,8122
10413,4212,18167
7060,2343,7822
13181,1398,1547
4492,922,28442
42213,4625,11167
10436,313,12312
55770,404,2632
6622,1475,527
36707,2287,11607
10083,285,10672
52520,404,15667
9935,75,5797
1489,124,4972
22338,2833,11322
26028,2049,8157
34921,173,10137
50237,1153,15807
53419,124,8667
34096,1531,17987
38086,1013,3322
18944,1538,4722
29218,257,277
19261,747,237
7636,320,21977
31600,873,1502
5166,852,582
37472,670,3217
13235,530,1627
8368,152,2217
52336,3120,4437
6276,558,10362
52395,2259,13107
40839,19,6527
7314,3575,5172
20002,761,10442
14180,1916,18177
45939,705,11957
57958,3113,20852
44962,1146,6252
13160,1104,2847
30933,404,4937
17132,26,10847
24531,2385,27622
51721,1440,24082
45985,2315,23847
35947,1440,19477
49248,1748,3862
13930,481,6442
8104,103,2062
541,1986,1212
56895,1300,12212
53810,1146,2827
44985,607,3802
59722,544,3622
37615,817,1512
57598,761,18682
37796,4555,9117
12794,698,4782
22308,1797,592
12656,761,2197
24161,1265,1397
28829,12,812
54138,3309,3217
38246,1104,3862
37437,2714,6592
47880,61,1277
36848,1153,1452
4346,376,8107
58689,1216,592
54273,439,3057
16703,2392,18242
30178,908,1127
41825,4149,2517
9859,3428,2242
47592,3092,14012
23273,2175,357
28208,61,3792
36886,1909,4367
24376,320,6812
36310,3169,3862
16168,712,5657
57479,572,15427
34113,1664,9007
1676,264,2947
17644,2455,4517
29047,257,11212
26267,1804,37777
41113,887,152
3984,1251,3797
11694,285,7362
56254,1251,21947
54615,2532,10662
19477,180,2197
4370,1769,1092
35316,131,41027
8500,957,4707
36364,208,16092
29657,82,23772
56226,89,24012
57759,1006,31112
50126,1650,9742
17236,2189,152
17563,635,40852
7176,285,2947
54648,642,6692
23616,89,17112
2055,3512,2042
31186,2077,1282
56267,1629,2947
7142,404,17242
4695,551,1367
15300,1083,337
15680,712,7762
43589,754,21657
56155,2126,87
52829,180,9647
38301,26,22192
45432,1440,20382
39095,439,28452
22043,1440,727
51835,145,1192
8000,306,11167
38177,544,187
40863,3666,7462
43623,691,672
15035,922,10057
35374,572,5587
14169,1475,1232
38637,1405,7927
7167,670,13557
18417,110,52
48886,1468,44107
20459,2315,13022
30764,712,19022
43022,754,8347
4713,1797,8332
54395,271,23632
37674,82,15027
53312,306,5067
25718,1825,27182
1363,481,40082
45770,586,5442
7990,4149,4282
47876,481,2082
55963,537,2312
56498,1258,3907
20875,75,30742
1153,530,17222
57906,2826,43717
25949,222,882
23565,334,13877
42906,670,21092
21019,908,3297
32602,1174,11502
25299,607,2457
5287,2371,3572
25282,2343,5697
3143,2210,6337
39729,61,10712
12555,1958,3407
17347,2980,4522
40982,12,6537
14129,439,44082
37861,2385,7902
51323,2868,957
36702,1468,37162
35578,1426,7822
16636,901,17732
23708,26,11852
57452,467,1397
20484,341,5442
25668,201,5722
6771,2084,24267
8700,621,2407
2805,82,1662
32940,1104,4027
27835,2980,4382
42306,1258,5112
1005,1853,427
38320,4177,3177
21352,1426,9812
30106,2560,8442
5632,439,5172
20069,1559,11432
49654,1748,142
36018,2945,8832
43082,75,26097
47045,607,44287
24259,236,1297
13182,1909,17667
23490,747,18482
21660,908,102
30923,565,8167
40495,208,15692
6166,89,16432
50828,2644,822
11932,26,5377
18999,1013,6312
42358,1048,16502
54678,1706,262
26927,544,3947
14714,2882,112
57488,2749,4367
28344,201,28117
18885,1013,967
5776,481,26532
29415,2392,17842
47413,3323,12422
23656,1650,1667
57561,334,227
27025,82,4827
24037,761,1242
11782,2805,172
58129,2140,3337
24267,75,25522
73,607,7512
8083,607,9292
34672,3939,72
498,656,2622
6766,19,557
36829,4107,15312
29963,838,1457
40425,796,1242
7918,1174,3707
47970,719,2112
9924,600,4672
11169,985,967
16002,110,3462
17247,1671,2172
16751,1769,927
22889,1790,5482
40581,873,10902
39419,306,4267
17336,341,3957
40732,362,9467
683,3897,13817
32783,75,3757
10132,1041,702
35819,1216,15617
39000,1706,417
24211,2581,952
50006,1300,2132
12974,3960,14842
30968,2532,4657
53058,439,5907
52987,1139,21972
12884,278,7872
46588,1853,2462
18844,2378,3397
14846,2399,967
42542,1860,3802
34403,2756,9402
14588,3946,2712
52609,4191,592
32698,26,17652
756,3036,7207
12156,180,2962
44493,201,21577
58280,89,9897
13271,1748,3977
4578,866,3217
56576,957,2312
18476,2462,3492
7914,481,7667
49390,397,7602
10305,82,35627
9384,2084,952
43756,2385,12017
56266,2672,1547
12659,4548,3307
46718,3344,2012
7992,124,6572
24464,404,10402
52177,3925,1572
21048,621,1987
30147,285,6507
12516,1622,3897
57806,75,22967
3903,355,2132
13328,4219,1797
40733,3932,3762
54069,1909,527
25787,3617,342
1073,3799,14102
8944,474,5807
2990,1545,527
7888,873,8382
46666,110,7667
46014,1496,16342
1865,1055,2312
21604,1615,1727
35343,1139,952
58101,1405,2502
694,1636,8882
18764,3519,3262
14658,1671,522
13363,1202,19712
16492,3260,2322
3363,1258,4012
7204,3939,1942
13028,2896,1202
15764,257,21287
50641,1762,2547
12675,180,32617
35414,2448,3412
148,1552,29027
24474,285,12672
9104,1013,2207
50141,3589,11152
51096,124,5962
4892,922,537
19529,1328,11377
10736,4310,212
47923,89,2287
45012,887,1452
24626,2280,4442
42377,467,19417
51805,124,11987
27484,390,19797
52710,82,41472
6309,2315,5427
36229,2301,5902
10010,1034,43177
4631,82,9267
9030,3428,1572
4575,3939,16697
18162,1300,13912
59211,1055,17797
28030,2980,11552
29049,2651,2352
2105,418,2552
50605,2826,2132
56300,628,4907
11025,768,35397
53288,2350,4612
11300,782,2257
18159,1734,37427
11569,1629,1872
46933,2665,34762
17032,1006,5387
40016,299,2372
16639,341,10357
50849,1167,5162
19992,222,13347
27692,306,1052
44146,446,11842
36224,2798,3787
48537,3799,9412
7578,2084,10437
26808,292,2512
10817,4184,2512
10643,2112,16777
23960,75,11757
59595,1041,2687
57628,82,18637
19654,2427,10457
56136,2357,3792
11547,3008,6317
41210,1265,2227
47001,1139,5912
30648,341,18312
45113,2371,7827
9362,12,25367
47784,1804,7822
20957,1132,10267
46857,684,5852
55466,2714,2857
17495,404,4132
14349,3484,1232
4342,418,6167
40546,397,16857
23548,439,3522
8964,1580,10412
50684,488,882
2740,439,23992
46912,1174,3247
19586,1146,8667
36604,89,13497
55241,1146,13607
51060,1174,2257
43328,3323,6482
45261,1104,8357
7121,4464,3307
5658,2560,1347
27853,2000,5227
7879,299,11172
42101,4415,4002
176,1006,20987
17019,264,16627
54098,1825,5482
8514,635,25807
54296,1111,6902
55011,1041,8237
22950,26,177
4837,383,1327
47092,2392,13422
47801,1097,102
34880,502,4692
55063,1538,3477
13270,1755,8392
36659,3715,1182
23953,1244,9467
22365,1174,22052
23282,747,9957
10008,390,26037
34491,698,14182
53978,3078,572
58697,3155,3797
52227,3232,20632
159,1734,44197
3295,1440,7487
27469,75,29032
22543,614,7907
32643,341,12087
370,110,12087
7009,761,31912
5151,3288,6722
57396,26,8322
31838,3309,1172
59053,1720,17442
15451,866,1192
4127,873,5112
56680,768,1307
34699,621,237
32164,3820,4617
43880,488,1367
54055,740,3552
52029,873,10367
54906,404,18637
4308,831,16427
37164,3372,3762
53135,3631,2997
47566,3848,3087
52792,1174,8172
41105,1237,2822
4429,2301,25572
48551,460,14842
4264,1300,27647
56837,1860,22362
26265,2553,5407
5525,1783,12332
45315,1006,6247
59219,299,7777
42639,698,19067
15201,453,24002
26667,383,2117
38492,782,9822
14227,2098,102
31379,383,38207
30750,1209,19982
18859,89,4497
19775,1258,832
40137,82,3317
3445,1335,2442
59360,1405,2352
56550,1958,4692
50919,607,532
30870,810,8222
6390,1783,612
51986,425,7372
53284,3232,10297
2472,1461,592
361,782,32742
57044,96,11592
43218,733,6602
30691,208,527
31119,187,1547
13471,2742,7027
2669,425,102
15901,2672,1007
55171,1426,15517
11011,75,11437
33906,82,24577
35125,1580,617
40337,4261,5057
56817,558,7637
13980,306,4602
21780,2994,6087
19941,61,19307
27458,887,4447
43681,3519,417
33208,467,2972
39925,2973,3942
33011,1895,6527
50851,201,6692
9504,1391,2627
9505,810,2762
56253,264,14367
56847,614,1637
58379,1321,6532
54560,2084,12942
32666,1300,14517
19441,614,9057
31605,1118,21027
18000,341,4832
54461,677,2752
9326,1293,30422
5562,1174,7502
11107,824,11867
28870,159,3177
15078,2882,4452
49790,1286,1487
25706,1426,4427
21327,2595,27497
29514,936,582
33985,3792,14117
24438,551,5427
16854,572,9142
25252,180,15227
37805,705,5817
4885,600,11247
10747,1398,10137
30205,89,18287
47315,2210,3097
45844,1349,9207
28777,341,3942
44002,3155,1037
10110,481,32512
23873,1846,1247
6723,2994,9742
29811,614,18557
37177,747,972
35132,1041,29902
15104,677,4407
41428,4107,16437
59095,481,10277
13663,922,18517
17149,698,2312
33891,131,8472
54607,873,7492
46911,2595,1347
55013,1006,4802
26414,3883,4082
3997,1923,517
20757,2602,2417
2381,75,28532
7564,3323,4522
35151,2665,23287
51272,2035,277
10261,201,1972
53197,3827,882
17490,208,15552
7986,523,4692
26041,747,8577
43358,481,17637
12755,75,1757
37702,2917,10182
47808,873,37512
38807,957,7547
34719,201,10322
16115,75,18052
1097,2077,5327
44989,3680,7782
17981,383,2052
17748,1685,3307
59381,2525,6562
52414,2238,1547
58406,26,10497
22182,2189,10827
16295,873,3057
32334,1440,26072
12834,4443,9082
18371,3771,6777
47938,285,4782
42966,1545,17362
35602,677,6497
22966,3064,7872
1207,2574,17977
9337,278,27
29034,3302,10872
57875,1349,4082
15389,194,28397
18755,2427,23192
39790,712,5222
29870,1440,6057
20697,3456,6227
23199,600,19827
22513,3141,3367
33210,3470,1727
29666,495,2732
33348,1538,952
8877,1167,4147
1644,1363,22062
59885,257,102
54107,1006,42
46338,61,6447
55058,1573,3032
20020,1524,4877
56903,782,21722
10139,2441,15917
7235,670,10572
50071,3204,1192
50561,75,3862
57992,89,3902
25659,635,18982
17485,110,19517
18257,2224,2352
21161,3267,3057
30325,4653,87
10263,1713,5532
15863,362,5107
33193,1832,882
39781,152,18517
49584,180,5797
41164,1153,132
37368,544,967
47178,3701,5172
957,3092,23377
14589,1461,5532
5676,1097,4532
55242,12,17182
29913,964,1172
29694,852,8287
9413,404,37767
56214,404,27797
13465,3225,13177
26543,2063,522
2098,1090,1397
49880,1251,2277
42531,3393,4787
8178,1762,4167
40361,264,3757
2538,1615,11322
7894,1867,427
55031,1874,4912
32882,145,8242
17962,3302,5612
2984,376,15292
17635,320,572
13797,110,6462
49639,131,14932
47010,4352,952
6243,82,42897
44577,103,3262
37415,341,5282
58592,61,7197
622,2742,3177
43056,3085,11382
52223,383,9597
26752,166,527
22539,1153,8332
47851,873,17197
47502,698,22572
4160,810,8337
30318,1979,12587
31563,3400,4112
16202,89,5162
49818,1797,3852
55656,4408,1877
47432,1426,1247
53096,3281,522
261,894,7882
17599,1811,3212
29900,180,37337
4126,1125,5697
8943,4695,237
49445,2497,457
16098,2686,40557
43771,404,20202
38286,873,2132
14700,12,28057
23974,782,2587
15056,75,10607
9091,2245,19717
41215,4310,6902
4978,1055,857
34622,404,39107
47049,61,3467
17604,404,40422
13670,19,9207
56445,866,8382
31061,1048,4347
38010,1468,28912
40338,4513,4792
42270,481,9962
56425,712,4357
50357,264,5697
10183,1328,1347
52284,2238,7497
53833,320,17767
58212,1370,7822
36952,173,10357
24612,2595,3382
55006,1104,1232
31418,257,22852
46348,404,25022
38888,3127,4207
33119,201,6297
31157,3771,1907
14624,82,34552
27913,3442,13367
11998,3274,3387
30044,313,927
7445,82,4237
6070,369,13037
26165,3274,582
32463,4541,10357
17887,621,1037
53071,614,17327
42717,1790,23432
10085,1055,4622
55219,1909,17517
32013,712,15772
19911,313,17892
7943,82,2382
53649,887,4267
12038,124,25847
22801,740,8392
23897,1328,3082
35722,1699,7142
50631,75,31772
21098,446,2132
17356,1615,13067
11867,4023,5427
38096,180,9957
23144,2035,21762
4403,3708,9412
50748,1629,1037
27866,1251,7262
27758,1300,24662
13798,1104,6077
46999,1251,2182
16495,222,6147
42021,1594,13867
12760,2868,6567
17319,26,14567
3670,124,18487
40346,3477,10607
44919,558,9537
55644,4282,13997
41135,1363,38627
54328,1832,6447
31395,3904,7852
12256,138,312
38871,3596,17582
9745,1265,302
5584,1531,17742
44603,124,4437
37071,747,12387
58223,3127,8057
2985,2336,40542
50926,1888,47
43477,2112,9217
29949,2476,47
50147,2483,3762
43190,313,1607
29220,2217,7777
43425,3225,16597
52870,922,9272
20481,2882,62
9570,2609,11937
39488,2294,3062
16029,1055,2342
19178,537,2352
44458,68,47
25533,1097,2352
33174,1426,297
37212,208,16952
8066,1643,11657
54503,383,9127
35715,362,882
48077,2301,5312
30946,1349,1457
26701,1139,9042
37307,957,7842
2667,565,5002
38864,292,5532
19103,26,1772
21770,887,5607
11239,817,3782
5274,2945,3082
48717,404,15447
30874,313,7427
29187,1559,342
38381,89,5077
12339,3932,4282
22873,236,1457
4902,376,237
1761,971,6127
8283,2098,10867
59067,82,19432
1378,635,1417
2781,1006,3252
40107,1524,4497
47477,82,772
8109,4142,3057
22661,320,11147
30169,796,1302
42104,1923,14172
23230,2028,1307
11353,278,477
56530,271,7667
20590,1286,12747
58884,873,23827
26003,1293,8402
4050,873,15947
629,481,832
58772,1629,11557
49124,2861,10057
38476,82,13982
33826,208,8192
51966,3204,1092
53562,1706,22177
12265,201,27962
45700,873,1052
44850,418,1972
10052,2518,5847
23785,1846,6217
39534,152,1572
43792,1055,3407
44160,222,13892
42674,1706,3652
42882,68,2117
21058,2077,21937
35710,1930,1247
32519,75,26222
27115,544,1572
26340,271,4162
23571,684,15027
17835,544,1452
20852,1265,10752
7895,82,24142
25620,866,9107
26054,782,14102
1618,873,9517
18430,2665,332
13090,754,23122
6064,1790,15307
5731,3610,792
8011,2329,952
6421,19,6062
12418,271,10247
56773,3715,17677
56337,740,342
38966,1804,4082
11141,1377,927
56916,1923,3417
14111,124,13292
25609,110,2362
54982,747,9042
22394,1482,7902
9592,124,1327
48365,285,6647
30952,481,11062
58213,3547,6497
12634,1426,7127
29089,4149,17212
47061,3239,1532
173,1790,24857
23458,2896,3217
12641,1811,8767
19192,341,16422
22946,110,2622
27779,1664,3752
30872,3498,2117
21776,383,247
19894,208,1637
2964,3533,5107
20560,82,22982
46689,82,8467
46170,152,12992
4620,3778,15992
31020,3029,4382
2282,908,20057
41732,922,2217
42550,2770,9182
32415,26,1672
28446,96,3877
49155,397,19957
49769,873,52
25909,558,8152
48746,166,2117
45587,2553,1537
53726,3589,4522
44528,1342,13427
23863,26,8947
21091,1559,5982
29137,684,11852
16630,754,5707
40781,404,652
28460,3904,6952
1612,1300,6937
26931,1125,37
58321,2245,3362
3846,1111,20997
11814,2049,4352
33381,908,11012
36515,2105,4027
2728,1244,312
10385,936,2122
3639,747,7512
41646,2343,547
1837,670,2322
45089,873,9642
32296,397,1907
4662,3946,44447
57233,4170,6527
58048,1349,24552
33088,4142,12012
31710,75,452
54383,1300,2037
46441,2021,4567
59652,26,5597
38603,3981,22612
34499,75,4327
26007,1216,222
21314,1286,2487
52151,3470,6767
55467,4345,1842
59065,1426,32617
54722,3855,1532
36917,2315,13547
41605,1104,7262
42609,89,102
56901,201,1172
24389,82,13552
25857,124,11217
32504,180,13882
29839,2077,2077
53059,271,19057
21644,320,5597
14613,82,7657
24501,117,362
41385,334,12542
48414,285,27177
44579,131,24097
40446,383,41717
49730,3442,5442
18990,1734,25777
49672,1916,3322
1660,271,8742
503,565,2407
17335,278,7762
15659,481,2992
22688,873,5827
22483,1069,887
55927,257,35232
23066,460,927
44288,1734,14142
36856,208,13547
40138,2525,377
49922,4681,3797
4903,208,222
59464,3806,13577
29482,782,9067
54438,1783,11742
10527,3498,26272
35641,89,2997
10422,4191,18652
53261,789,5777
20575,1041,10082
27536,278,1097
57269,1580,5482
26708,537,5587
34322,684,812
12016,3050,7557
29069,1608,5692
36376,152,2822
5111,89,13212
6052,3778,7732
52750,1111,5777
48435,558,2632
35105,607,29992
44454,3953,2392
18278,208,6197
30270,614,4262
41578,502,3177
41619,810,2357
49456,747,5367
47040,19,8447
29595,3337,11607
52232,3036,1382
38393,3127,18682
13499,82,44992
51502,873,36462
11479,285,23877
26364,19,3852
59695,4331,7342
17198,201,7692
7493,82,9057
14850,3561,1222
9285,2350,17917
30707,957,20382
53797,1069,13792
19432,2532,10607
25355,26,24987
43121,2259,102
46734,201,10662
22518,453,3307
42916,3106,1342
9845,698,5367
44761,334,4237
38891,187,5057
11014,3057,2997
49419,19,17462
21729,306,2597
16711,75,32187
41485,747,217
54257,3855,4617
34767,4303,472
14893,12,5977
1061,2077,5817
35187,1111,732
35206,1202,6587
55487,2287,6327
27930,152,10327
7424,2217,3177
56765,4345,182
50114,481,2127
43540,285,15942
24774,4149,13432
56839,1510,617
9561,404,9537
